Number of components,Type of DES,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Tmelt, K",Phase diagram (Yes/No),Reference (DOI),Smiles#1,Smiles#2,Tmelt#1,Tmelt#2,MW,HBD_total,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_NH0,fr_NH1,fr_amide,AROM,ALERTS,n_HM
2,3,ethanamine;hydrochloride,"2,2,2-trifluoroacetamide",0.33,0.67,302.5,Yes,10.1002/cphc.200500489,[Cl-].CC[NH3+],NC(=O)C(F)(F)F,380.65,348.0,102.64564000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0
2,3,ethanamine;hydrochloride,"2,2,2-trifluoroacetamide",0.25,0.75,308.0,Yes,10.1002/cphc.200500489,[Cl-].CC[NH3+],NC(=O)C(F)(F)F,380.65,348.0,105.16499999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.1111,0.8889,203.9,No,10.1016/j.molliq.2021.115838,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NC(=O)C(F)(F)F,504.15,348.0,140.16784230000002,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.8889,0.33330000000000004,0.1111,0.0
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.727273,0.272727,350.19,No,10.1021/je100104v,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NC(=O)C(F)(F)F,504.15,348.0,290.632975689,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.272727,2.181819,0.727273,0.0
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.666667,0.333333,363.73,No,10.1021/je100104v,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NC(=O)C(F)(F)F,504.15,348.0,275.833414731,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,2.000001,0.666667,0.0
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.5,0.5,336.8,No,10.1021/je100104v,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NC(=O)C(F)(F)F,504.15,348.0,235.1345,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.5,0.0
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.4,0.6,331.55,No,10.1021/je100104v,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NC(=O)C(F)(F)F,504.15,348.0,210.7152,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2000000000000002,0.4,0.0
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.333333,0.666667,273.15,No,10.1021/je100104v,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NC(=O)C(F)(F)F,504.15,348.0,194.435585269,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.999999,0.333333,0.0
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.25,0.75,241.36,No,10.1021/je100104v,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NC(=O)C(F)(F)F,504.15,348.0,174.08625,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.0
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.2,0.8,223.88,No,10.1021/je100104v,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NC(=O)C(F)(F)F,504.15,348.0,161.8766,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6000000000000001,0.2,0.0
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.142857,0.857143,211.16,No,10.1021/je100104v,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NC(=O)C(F)(F)F,504.15,348.0,147.922679401,0.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.857143,0.42857100000000004,0.142857,0.0
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111111,0.888889,203.86,No,10.1021/je100104v,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NC(=O)C(F)(F)F,504.15,348.0,140.170528423,0.888889,0.0,0.0,0.0,0.0,0.0,0.0,0.888889,0.333333,0.111111,0.0
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.1111,0.8889,203.86,No,10.1016/j.molliq.2021.117021,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NC(=O)C(F)(F)F,504.15,348.0,140.16784230000002,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.8889,0.33330000000000004,0.1111,0.0
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.090909,0.909091,206.11,No,10.1021/je100104v,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NC(=O)C(F)(F)F,504.15,348.0,135.237341437,0.909091,0.0,0.0,0.0,0.0,0.0,0.0,0.909091,0.272727,0.090909,0.0
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.066667,0.933333,206.37,No,10.1021/je100104v,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NC(=O)C(F)(F)F,504.15,348.0,129.317614731,0.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.933333,0.200001,0.066667,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dimethylphenol",0.4,0.6,330.5,No,10.1021/je300997v,C[N+](C)(C)CCO.[Cl-],Cc1cccc(O)c1C,578.15,345.69,129.1506,1.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dimethylphenol",0.332,0.668,323.6,No,10.1021/je300997v,C[N+](C)(C)CCO.[Cl-],Cc1cccc(O)c1C,578.15,345.69,127.963388,1.0,0.0,0.0,0.0,0.668,0.332,0.0,0.0,0.668,0.332,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dimethylphenol",0.25,0.75,290.8,No,10.1021/je300997v,C[N+](C)(C)CCO.[Cl-],Cc1cccc(O)c1C,578.15,345.69,126.53174999999999,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.75,0.25,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dimethylphenol",0.2,0.8,316.3,No,10.1021/je300997v,C[N+](C)(C)CCO.[Cl-],Cc1cccc(O)c1C,578.15,345.69,125.65880000000001,1.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.8,0.2,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dimethylphenol",0.167,0.833,325.0,No,10.1021/je300997v,C[N+](C)(C)CCO.[Cl-],Cc1cccc(O)c1C,578.15,345.69,125.082653,1.0,0.0,0.0,0.0,0.833,0.167,0.0,0.0,0.833,0.167,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dimethylphenol",0.1,0.9,339.8,No,10.1021/je300997v,C[N+](C)(C)CCO.[Cl-],Cc1cccc(O)c1C,578.15,345.69,123.9129,1.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.9,0.1,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2,4,6-trimethylphenol",0.33,0.67,307.06,Yes,10.1016/j.fluid.2017.05.009,C[N+](C)(C)CCO.[Cl-],Cc1cc(C)c(O)c(C)c1,578.15,345.05,137.32655999999997,1.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.67,0.33,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"3,4-dimethylphenol",0.33,0.67,273.16,No,10.1016/j.fluid.2017.05.009,C[N+](C)(C)CCO.[Cl-],Cc1ccc(O)cc1C,578.15,334.0,127.92847,1.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.67,0.33,0.0
2,3,methyl(trioctyl)azanium;chloride,4-hydroxybenzonitrile,0.6667,0.3333,210.15,No,10.1016/j.trac.2021.116187,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],N#Cc1ccc(O)cc1,253.15,384.65,309.1618348000002,0.3333,0.0,0.0,0.0,0.3333,1.0,0.0,0.0,0.3333,1.3334,0.0
2,3,methyl(trioctyl)azanium;chloride,4-hydroxybenzonitrile,0.5,0.5,211.15,No,10.1016/j.trac.2021.116187,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],N#Cc1ccc(O)cc1,253.15,384.65,261.6450000000001,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0
2,3,methyl(trioctyl)azanium;chloride,4-hydroxybenzonitrile,0.3333,0.6667,210.15,No,10.1016/j.trac.2021.116187,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],N#Cc1ccc(O)cc1,253.15,384.65,214.12816520000007,0.6667,0.0,0.0,0.0,0.6667,1.0,0.0,0.0,0.6667,0.6666,0.0
2,3,methyl(trioctyl)azanium;chloride,4-hydroxybenzonitrile,0.6667,0.3333,210.15,No,10.1021/acssuschemeng.0c00559,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],N#Cc1ccc(O)cc1,253.15,384.65,309.1618348000002,0.3333,0.0,0.0,0.0,0.3333,1.0,0.0,0.0,0.3333,1.3334,0.0
2,3,methyl(trioctyl)azanium;chloride,4-hydroxybenzonitrile,0.5,0.5,211.15,No,10.1021/acssuschemeng.0c00559,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],N#Cc1ccc(O)cc1,253.15,384.65,261.6450000000001,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0
2,3,methyl(trioctyl)azanium;chloride,4-hydroxybenzonitrile,0.3333,0.6667,210.15,No,10.1021/acssuschemeng.0c00559,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],N#Cc1ccc(O)cc1,253.15,384.65,214.12816520000007,0.6667,0.0,0.0,0.0,0.6667,1.0,0.0,0.0,0.6667,0.6666,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,4-hydroxybenzoic acid,0.67,0.33,360.15,No,10.1039/C1RA00630D,C[N+](C)(C)CCO.[Cl-],O=C(O)c1ccc(O)cc1,578.15,489.4,139.12968,1.33,0.0,0.33,0.0,0.33,0.67,0.0,0.0,0.33,0.67,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,4-hydroxybenzoic acid,0.6667,0.3333,360.15,No,10.1016/j.gee.2019.03.002,C[N+](C)(C)CCO.[Cl-],O=C(O)c1ccc(O)cc1,578.15,489.4,139.1247168,1.3333,0.0,0.3333,0.0,0.3333,0.6667,0.0,0.0,0.3333,0.6667,0.0
2,3,methyl(trioctyl)azanium;chloride,4-phenylphenol,0.5,0.5,301.15,No,10.1016/j.trac.2021.116187,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],Oc1ccc(-c2ccccc2)cc1,253.15,437.65,287.18900000000014,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0
2,3,methyl(trioctyl)azanium;chloride,4-phenylphenol,0.5,0.5,301.15,No,10.1021/acssuschemeng.0c00559,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],Oc1ccc(-c2ccccc2)cc1,253.15,437.65,287.18900000000014,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,5-phenylpentanoic acid,0.4,0.6,293.15,No,10.1016/j.fluid.2019.06.005,C[N+](C)(C)CCO.[Cl-],O=C(O)CCCCc1ccccc1,578.15,331.98,162.789,1.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.6,1.0,0.0
2,3,azanium;thiocyanate,acetamide,0.4,0.6,297.0,No,10.1016/j.cej.2018.10.077,N#C[S-].[NH4+],CC(N)=O,422.75,354.06,65.8904,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.8,0.0
2,3,azanium;thiocyanate,acetamide,0.25,0.75,278.15,No,10.1039/C2RA22990K,N#C[S-].[NH4+],CC(N)=O,422.75,354.06,63.332,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.5,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,acetamide,0.33,0.67,324.16,No,10.1039/B210714G,C[N+](C)(C)CCO.[Cl-],CC(N)=O,578.15,354.06,85.65214,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.0,0.33,0.0
2,3,ethanamine;hydrochloride,acetamide,0.75,0.25,335.15,Yes,10.1002/cphc.200500489,[Cl-].CC[NH3+],CC(N)=O,380.65,354.06,75.9265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2,3,ethanamine;hydrochloride,acetamide,0.666667,0.333333,330.15,Yes,10.1002/cphc.200500489,[Cl-].CC[NH3+],CC(N)=O,380.65,354.06,74.05334082600001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0
2,3,ethanamine;hydrochloride,acetamide,0.6,0.4,319.15,Yes,10.1002/cphc.200500489,[Cl-].CC[NH3+],CC(N)=O,380.65,354.06,72.5548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
2,3,ethanamine;hydrochloride,acetamide,0.5,0.5,306.15,Yes,10.1002/cphc.200500489,[Cl-].CC[NH3+],CC(N)=O,380.65,354.06,70.307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2,3,ethanamine;hydrochloride,acetamide,0.4,0.6,293.15,Yes,10.1002/cphc.200500489,[Cl-].CC[NH3+],CC(N)=O,380.65,354.06,68.0592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
2,3,ethanamine;hydrochloride,acetamide,0.333333,0.666667,310.15,Yes,10.1002/cphc.200500489,[Cl-].CC[NH3+],CC(N)=O,380.65,354.06,66.560659174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0
2,3,ethanamine;hydrochloride,acetamide,0.25,0.75,318.15,Yes,10.1002/cphc.200500489,[Cl-].CC[NH3+],CC(N)=O,380.65,354.06,64.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
2,3,tetrabutylazanium;bromide,acetic acid,0.5,0.5,254.7,No,10.1002/aic.17408,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CC(=O)O,390.8,289.85,191.21349999999995,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2,3,"2-(diethylamino)ethyl 2,2-diphenylacetate;hydrochloride",2-acetyloxybenzoic acid,0.67,0.33,250.15,No,10.1016/j.molliq.2020.114745,[Cl-].CC[NH+](CC)CCOC(=O)C(c1ccccc1)c1ccccc1,CC(=O)Oc1ccccc1C(=O)O,387.15,414.0,292.53609,1.0,0.0,0.33,0.0,0.0,0.0,0.67,0.0,1.6700000000000002,1.33,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-acetyloxybenzoic acid,0.893,0.107,555.58,Yes,10.1016/j.fluid.2019.06.005,C[N+](C)(C)CCO.[Cl-],CC(=O)Oc1ccccc1C(=O)O,578.15,414.0,143.96303099999997,1.0,0.0,0.107,0.0,0.0,0.893,0.0,0.0,0.107,1.107,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-acetyloxybenzoic acid,0.8,0.2,527.48,Yes,10.1016/j.fluid.2019.06.005,C[N+](C)(C)CCO.[Cl-],CC(=O)Oc1ccccc1C(=O)O,578.15,414.0,147.7326,1.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.2,1.2000000000000002,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-acetyloxybenzoic acid,0.696,0.304,495.55,Yes,10.1016/j.fluid.2019.06.005,C[N+](C)(C)CCO.[Cl-],CC(=O)Oc1ccccc1C(=O)O,578.15,414.0,151.94803199999998,1.0,0.0,0.304,0.0,0.0,0.696,0.0,0.0,0.304,1.3039999999999998,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-acetyloxybenzoic acid,0.595,0.405,450.78,Yes,10.1016/j.fluid.2019.06.005,C[N+](C)(C)CCO.[Cl-],CC(=O)Oc1ccccc1C(=O)O,578.15,414.0,156.04186499999997,1.0,0.0,0.405,0.0,0.0,0.595,0.0,0.0,0.405,1.405,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-acetyloxybenzoic acid,0.499,0.501,418.25,Yes,10.1016/j.fluid.2019.06.005,C[N+](C)(C)CCO.[Cl-],CC(=O)Oc1ccccc1C(=O)O,578.15,414.0,159.93303299999997,1.0,0.0,0.501,0.0,0.0,0.499,0.0,0.0,0.501,1.501,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-acetyloxybenzoic acid,0.414,0.586,382.48,Yes,10.1016/j.fluid.2019.06.005,C[N+](C)(C)CCO.[Cl-],CC(=O)Oc1ccccc1C(=O)O,578.15,414.0,163.37833799999999,1.0,0.0,0.586,0.0,0.0,0.414,0.0,0.0,0.586,1.5859999999999999,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-acetyloxybenzoic acid,0.286,0.714,340.65,Yes,10.1016/j.fluid.2019.06.005,C[N+](C)(C)CCO.[Cl-],CC(=O)Oc1ccccc1C(=O)O,578.15,414.0,168.56656199999998,1.0,0.0,0.714,0.0,0.0,0.286,0.0,0.0,0.714,1.714,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-acetyloxybenzoic acid,0.206,0.794,354.85,Yes,10.1016/j.fluid.2019.06.005,C[N+](C)(C)CCO.[Cl-],CC(=O)Oc1ccccc1C(=O)O,578.15,414.0,171.809202,1.0,0.0,0.794,0.0,0.0,0.206,0.0,0.0,0.794,1.794,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-acetyloxybenzoic acid,0.101,0.899,381.52,Yes,10.1016/j.fluid.2019.06.005,C[N+](C)(C)CCO.[Cl-],CC(=O)Oc1ccccc1C(=O)O,578.15,414.0,176.065167,1.0,0.0,0.899,0.0,0.0,0.101,0.0,0.0,0.899,1.899,0.0
2,3,tetraethylazanium;bromide,hexanedioic acid,0.49,0.51,347.86,No,10.1016/j.gee.2020.11.020,CC[N+](CC)(CC)CC.[Br-],O=C(O)CCCCC(=O)O,633.0,426.2,177.51033,1.02,1.02,0.0,0.0,0.0,0.49,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;bromide,hexanedioic acid,0.52,0.48,332.0,No,10.1021/acs.jpcb.0c01680,CCC[N+](CCC)(CCC)CCC.[Br-],O=C(O)CCCCC(=O)O,583.0,426.2,208.60699999999997,0.96,0.96,0.0,0.0,0.0,0.52,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,hexanedioic acid,0.5,0.5,358.15,No,10.1002/aic.17408,C[N+](C)(C)CCO.[Cl-],O=C(O)CCCCC(=O)O,578.15,426.2,142.88400000000001,1.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2,3,tetrabutylazanium;chloride,(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid,0.888889,0.111111,299.31,No,10.1016/j.jtice.2015.12.020,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],NC(N)=NCCC[C@H](N)C(=O)O,344.0,517.15,266.3995670799999,0.444444,0.111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.222222,0.0
2,3,tetrabutylazanium;chloride,(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid,0.875,0.125,299.55,No,10.1016/j.jtice.2015.12.020,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],NC(N)=NCCC[C@H](N)C(=O)O,344.0,517.15,264.9589999999999,0.5,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.25,0.0
2,3,tetrabutylazanium;chloride,(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid,0.857143,0.142857,298.22,No,10.1016/j.jtice.2015.12.020,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],NC(N)=NCCC[C@H](N)C(=O)O,344.0,517.15,263.10687195999986,0.571428,0.142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.285714,0.0
2,3,tetrabutylazanium;chloride,(2S)-2-aminobutanedioic acid,0.916667,0.083333,304.93,No,10.1016/j.jtice.2015.12.020,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],N[C@@H](CC(=O)O)C(=O)O,344.0,543.15,265.8556316069999,0.24999900000000003,0.166666,0.0,0.0,0.0,0.916667,0.0,0.0,0.0,0.916667,0.0
2,3,tetrabutylazanium;chloride,(2S)-2-aminobutanedioic acid,0.909091,0.090909,305.96,No,10.1016/j.jtice.2015.12.020,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],N[C@@H](CC(=O)O)C(=O)O,344.0,543.15,264.75846771099987,0.272727,0.181818,0.0,0.0,0.0,0.909091,0.0,0.0,0.0,0.909091,0.0
2,3,tetrabutylazanium;chloride,(2S)-2-aminobutanedioic acid,0.9,0.1,298.23,No,10.1016/j.jtice.2015.12.020,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],N[C@@H](CC(=O)O)C(=O)O,344.0,543.15,263.44189999999986,0.30000000000000004,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,benzamide,0.42,0.58,362.15,No,10.1016/j.fluid.2019.06.005,C[N+](C)(C)CCO.[Cl-],NC(=O)c1ccccc1,578.15,400.16,128.90353999999996,1.0,0.0,0.0,0.0,0.0,0.42,0.0,0.58,0.58,0.42,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,benzamide,0.3333,0.6667,365.15,No,10.1016/j.molliq.2021.117021,C[N+](C)(C)CCO.[Cl-],NC(=O)c1ccccc1,578.15,400.16,127.30071709999996,1.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.6667,0.6667,0.3333,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,257.09,No,10.1016/j.fluid.2020.112752,C[N+](C)(C)CCO.[Cl-],O=C(O)C(O)(c1ccccc1)c1ccccc1,578.15,453.15,183.9365,1.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2,3,hydrogen sulfate;tetrabutylazanium,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,254.09,No,10.1016/j.fluid.2020.112752,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,O=C(O)C(O)(c1ccccc1)c1ccccc1,446.15,453.15,283.8945,1.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.5,0.0
2,3,tetraethylazanium;bromide,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,262.09,No,10.1016/j.fluid.2020.112752,CC[N+](CC)(CC)CC.[Br-],O=C(O)C(O)(c1ccccc1)c1ccccc1,633.0,453.15,219.203,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2,3,tetrapropylazanium;bromide,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,265.61,No,10.1016/j.fluid.2020.112752,CCC[N+](CCC)(CCC)CCC.[Br-],O=C(O)C(O)(c1ccccc1)c1ccccc1,583.0,453.15,247.25699999999998,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,benzoic acid,0.5,0.5,368.15,No,10.1016/j.gee.2019.03.002,C[N+](C)(C)CCO.[Cl-],O=C(O)c1ccccc1,578.15,395.5,130.87449999999995,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,benzoic acid,0.28,0.72,351.15,No,10.1016/j.fluid.2019.06.005,C[N+](C)(C)CCO.[Cl-],O=C(O)c1ccccc1,578.15,395.5,127.02383999999998,1.0,0.0,0.72,0.0,0.0,0.28,0.0,0.0,0.72,0.28,0.0
2,3,tetrapropylazanium;bromide,boric acid,0.8021,0.1979,218.129,Yes,10.1016/j.cattod.2021.05.018,CCC[N+](CCC)(CCC)CCC.[Br-],OB(O)O,583.0,443.15,225.80951139999996,0.5937,0.0,0.0,0.0,0.0,0.8021,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;bromide,boric acid,0.7005,0.2995,186.7742,Yes,10.1016/j.cattod.2021.05.018,CCC[N+](CCC)(CCC)CCC.[Br-],OB(O)O,583.0,443.15,205.03901699999994,0.8985,0.0,0.0,0.0,0.0,0.7005,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;bromide,boric acid,0.599,0.401,147.5806,Yes,10.1016/j.cattod.2021.05.018,CCC[N+](CCC)(CCC)CCC.[Br-],OB(O)O,583.0,443.15,184.288966,1.203,0.0,0.0,0.0,0.0,0.599,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;bromide,boric acid,0.5,0.5,77.9032,Yes,10.1016/j.cattod.2021.05.018,CCC[N+](CCC)(CCC)CCC.[Br-],OB(O)O,583.0,443.15,164.04999999999998,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;bromide,boric acid,0.3984,0.6016,96.1935,Yes,10.1016/j.cattod.2021.05.018,CCC[N+](CCC)(CCC)CCC.[Br-],OB(O)O,583.0,443.15,143.27950559999996,1.8048000000000002,0.0,0.0,0.0,0.0,0.3984,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;bromide,boric acid,0.2995,0.7005,120.5806,Yes,10.1016/j.cattod.2021.05.018,CCC[N+](CCC)(CCC)CCC.[Br-],OB(O)O,583.0,443.15,123.060983,2.1015,0.0,0.0,0.0,0.0,0.2995,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;bromide,boric acid,0.1979,0.8021,142.3548,Yes,10.1016/j.cattod.2021.05.018,CCC[N+](CCC)(CCC)CCC.[Br-],OB(O)O,583.0,443.15,102.2904886,2.4063,0.0,0.0,0.0,0.0,0.1979,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;bromide,boric acid,0.0964,0.9036,158.9032,Yes,10.1016/j.cattod.2021.05.018,CCC[N+](CCC)(CCC)CCC.[Br-],OB(O)O,583.0,443.15,81.5404376,2.7108,0.0,0.0,0.0,0.0,0.0964,0.0,0.0,0.0,1.0,0.0
2,3,butyl(trimethyl)azanium;chloride,butanoic acid,0.3333,0.6667,255.19,No,10.1016/j.microc.2019.104384,CCCC[N+](C)(C)C.[Cl-],CCCC(=O)O,283.65,265.25,109.29554749999997,0.6667,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.3333,0.0
2,3,butyl(trimethyl)azanium;chloride,butanoic acid,0.25,0.75,252.94,No,10.1016/j.microc.2019.104384,CCCC[N+](C)(C)C.[Cl-],CCCC(=O)O,283.65,265.25,103.99974999999998,0.75,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0
